id,pantun,quality,reason,avg_syllables,rhyme_type,line_count
1240,"Cendawan titi tumbuh melata,
Putih kilat tidak melampai;
Elok teliti apa dikata,
Ada niat hendak disampai.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1241,"Daki gunung Tahan,
Jumpa pokok rumbia;
Dapat reda Tuhan,
Pasti hidup bahagia.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,6.25,ABAB,4
1242,"Serbat kelapa muda,
Elok kacau dulu;
Ilmu ada di minda,
Kena amal selalu.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,6.75,ABAB,4
1243,"Semalu tepi perigi,
Tumbuh pokok lada;
Gigih usaha lagi,
Tambah ilmu di dada.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,7.0,ABAB,4
1244,"Ular atas permatang,
Katak tidak selamat;
Pasti rezeki datang,
Tidak salah alamat.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,7.0,ABAB,4
1245,"Alor molek berturap,
Bikin boleh tahan;
Elok bergantung harap,
Hanya kepada Tuhan.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,6.75,ABAB,4
1246,"Sampai hujung kota,
Hujan turun lebat;
Manusia itu lata,
Allah Maha Hebat.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,6.25,ABAB,4
1247,"Indah Pantai Kemasik,
Cantik jadi lakaran;
Jika hati terusik,
Sahut sebagai cabaran.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,7.25,ABAB,4
1248,"Ayam pura-pura,
Konon sakit kaki;
Elok jangan berkira,
Nanti mewah rezeki.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,6.5,ABAB,4
1249,"Sirap dalam gelas,
Elok kurang gula;
Kerja biar ikhlas,
Dapat banyak pahala.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,6.0,ABAB,4
1250,"Ibu masak mihun,
Serbat kelapa muda;
Sudah 20 tahun,
Masih rasa muda.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,5.75,ABAB,4
1251,"Jahit dengan cermat,
Kebarung untuk tamu;
Baca sampai tamat,
Dapat banyak ilmu.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,6.25,ABAB,4
1252,"Renda corak bira,
Dara suka gelang;
Ayuh kita bicara,
Simpan sebelum hilang.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,6.5,ABAB,4
1253,"Hikmat kain hitam,
Renda corak bira;
Baca sampai katam,
Ayuh kita bicara.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,6.0,ABAB,4
1254,"Pandai baca rumi,
Jawi boleh tahan;
Tujuh petala bumi,
Terabdi rahsia Tuhan.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,6.5,ABAB,4
1255,"Semambu buat ubat,
Lumur asam celagi;
Hujan turun lebat,
Rezeki datang lagi.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,6.5,ABAB,4
1256,"Kukur tumbuh berjajar,
Putih deret selari;
Berguru kepalang ajar,
Nanti gigit jari.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,7.0,ABAB,4
1257,"Tepuk amai-amai,
Lagu Kota Selangi;
Busuk yang ramai,
Daripada yang wangi.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,6.25,ABAB,4
1258,"Daki Bukit Pasir,
Tengok mentari jelma;
Bijak baca tafsir,
Bahagia nanti menjelma.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,6.75,ABAB,4
1259,"Elok buluh diukir-ukir,
Dilorek bunga raya;
Ada akal berfikir-fikir,
Diguna jadi kaya.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,7.75,ABAB,4
1260,"Sekecil sudut dunia membaca,
Itu cara buka jendela,
Hidup tamsilan atas neraca,
Pelbagai ilmu merentas bentala.",Moderate,No nature elements,10.0,ABAB,4
1261,"Ada sebungkal si reja perca,
Reja perca di atas peran;
Ilmu dibekal pelbagai cara,
Malaysia membaca itu amalan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1262,"Buah kepaya buah bidara,
Untuk bentara buat santapan;
Anak saya anak saudara,
Pemimpin negara masa hadapan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1263,"Biji selasih barang selaksa,
Yang selaksa jangan selerak;
Tanda kasih cinta bahasa,
Dekad Bahasa biar semarak.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1264,"Raut lidi barang selaksa,
Secekak tara letak di peti;
Ada budi ada bahasa,
Jati negara itulah bukti.",Moderate,No nature elements,9.25,ABAB,4
1265,"Kapal berkalih ke Tanjung Sedeli,
Ketemu jaksa tepi muara,
Bahasa tak boleh dijual beli,
Rosak bangsa punah negara.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1266,"Cari kayu buluh bengkawan,
Di Pulau Ara seberang selat;
Bahasa Melayu bahasa kebangsaan,
Identiti negara bangsa berdaulat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
1267,"Kalau kelkatu terbang ke dahan,
Itu petanda hujan nak lebat;
Molek bersatu kita pertahan,
Pantun ditanda khazanah hebat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1268,"Pelita jua teman setia,
Liuk lintuk api di sumbu;
Tak bersua sejuta rahsia,
Elok dibentuk pantun beribu.",Moderate,No nature elements,8.5,ABAB,4
1269,"Harap terang bintang gemerlap,
Pelita jua teman setia,
Pantun dikarang sebelum lelap,
Terkendung juga berjuta rahsia.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1270,"Tanam cempedak di dalam dusun,
Juak bertongkat si kayu langsat;
Mengenyang tidak kalau berpantun,
Patah bertingkah menyambung adat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1271,"Pokok kepayang si pokok sentul,
Tumbuh berbaris dipinggir kota;
Kalau pembayang diguna betul,
Bagai keris bertatah permata.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1272,"Atas peran dupa cendana,
Ada sekerat kayu gaharu;
Elok sampiran alam diguna,
Unsur tepat menjadi guru.",Moderate,No nature elements,9.5,ABAB,4
1273,"Pasang lapun anjur ke baruh,
Ranting cengal ambur melata;
Dipeluk pantun bagai disuruh,
Disuruh kenal kemudian bercinta.",Moderate,No nature elements,9.75,ABAB,4
1274,"Tanah paya sentiasa basah,
Takkan senduduk tumbuh melata;
Tentulah saya berasa resah,
Pantun dibentuk sesedap kata.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1275,"Tujuh dulang emas berlian,
Dulang hantaran santun disambut;
Pantun didendang jadi nyanyian,
Karang dikarang sahut menyahut.",Moderate,No nature elements,9.25,ABAB,4
1276,"Anak ayam turun dua,
Mati seekor tinggallah satu;
Jika berbalam melihat Esa,
Jiwa diketur menjadi batu.",Moderate,Syllable count per line is not in the range of 8-12,9.0,ABAB,4
1277,"Anak ayam turun empat,
Mati seekor tinggal tiga;
Jika semayam tasawwur tarekat,
Hidup tersungkur petaka berlaga.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1278,"Anak ayam turun lima,
Mati seekor tinggal empat;
Biar disulam hidup beragama,
Tidaklah berdengkur syariat makrifat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1279,"Dari darat turun ke pantai,
Mahu petik buah kemunting;
Niat hajat mengalung rantai,
Sampai detik kami nak sunting.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.5,ABAB,4
1280,"Buah langsat kuning mencelah,
Senduduk tidak berbunga lagi;
Bawa hajat jiran sebelah,
Sudikah tidak menjalin janji.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1281,"Ada belacan ada lada,
Tambah ulam sedap lagi;
Orang tua ngada-ngada,
Orang muda lebihlah lagi",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,8.25,ABAB,4
1282,"Ini cempedak itu nangka,
Beza nangka panjang tangkainya;
Pilih budak berbanding tua,
Orang tua panjang akalnya.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.5,ABAB,4
1283,"Kail ikan seekor dua,
Ketawa kambing mengembek-ngembek;
Elok tua samalah tua,
Sama-sama mencincang gobek.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,8.0,ABAB,4
1284,"Jeriau serambi berkisi-kisi,
Pasang tiang tegak sepuluh;
Elok ubi diam berisi,
Jangan jadi gelagar buluh.",Moderate,Word count per line is not in the range of 4-5; No nature elements,8.75,ABAB,4
1285,"Kedidi sawah turun ke sawah,
Kedidi pantai mengejar ombak;
Molek mewah ilmu berkawah,
Biar sampai ke hujung tambak.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1286,"Terbang tinggi burung kedidi,
Turun ke pantai berkawan-kawan;
Tidak berbagi akal dan budi,
Pantun disampai para ilmuwan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1287,"Angkut-angkut lebah kelulut,
Buat sarang di balik tabir;
Kalau takut dicili mulut,
Jangan bertebu di tepi bibir.",Moderate,Word count per line is not in the range of 4-5,9.0,ABAB,4
1288,"Angkut-angkut di tepi kali,
Ambil lumpur dikepal-kepal;
Kalau takut terkena cili,
Jangan rajin menumbuk sambal.",Moderate,Word count per line is not in the range of 4-5,9.0,ABAB,4
1289,"Angkut-angkut hatinya remuk,
Sarang dirobek si budak mentah;
Kalau takut digigit nyamuk,
Jangan menoreh ke ladang getah.",Moderate,Word count per line is not in the range of 4-5,9.5,ABAB,4
1290,"Angkut-angkut ke ladang getah,
Ada bawah daun keladi;
Kalau takut digigit lintah,
Jangan ke sawah menanam padi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1291,"Angkut-angkut ke hujung tambak,
Ambil tanah ke bawah lantai;
Kalau takut dilambung ombak,
Jangan berumah di tepi pantai.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1292,"Ikan kutambak enak dibakar,
Kicap dan cili jadi pencecah;
Elak ditambak semangat berkobar,
Jangan sekali dibiar pecah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1293,"Ikan belawis elok diperap,
Sedap dibakar bercecah kuah;
Hebat pewaris ilmu diserap,
Semangat berkobar melimpah ruah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1294,"Isinya kenyal si ikan belawis,
Ikan kutambak isinya lembut;
Biar kental semangat pewaris,
Segak dampak tidak serabut.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1295,"Ikan belawis ikan kutambak,
Dijaja orang ke pasar basah;
Bitara pewaris wangi semerbak,
Tajamlah parang jika diasah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1296,"Ikan belawis ikan kutambak,
Ikan laut dari Sabah;
Elok diwaris khazanah berlambak,
Mampan bertaut mengelak rebah.",Moderate,Syllable count per line is not in the range of 8-12,9.25,ABAB,4
1297,"Ikan duri ikan tenggiri,
Ada dijaja hujung pengkalan;
Muhasabah diri setiap hari,
Tidak tersesat di hujung jalan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1298,"Dalam peti cincin dinda,
Tak tersisih kasih berahi;
Celiklah hati bukalah minda,
Mengutip kasih cinta Ilahi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1299,"Tepi rawa cendawan naik,
Putih peri bagai mutiara;
Mendidik jiwa bersangka baik ,
Redalah diri maafkan saudara.",Moderate,Rhyme doesn't follow ABAB or AAAA pattern,9.0,Other,4
1300,"Tumbuh mana pokok meranti,
Daerah Lahad tumbuh sederap;
Hidup kelana ikhlaskan hati,
Inilah jihad tempat berharap.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1301,"Ada satu tikar sejadah,
Dibentang lata berkala-kala;
Kerja itu satu ibadah,
Tempat kita himpun pahala.",Moderate,Word count per line is not in the range of 4-5,9.25,ABAB,4
1302,"Satu bahara emas diramu,
Tujuh gendala ufti kurnia;
Masyhur negara semarak ilmu,
Di sini bercahaya Kota Buku Dunia.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,10.5,ABAB,4
1303,"Ambil dupa di atas alang,
Cuca-cuca  kemenyan bara;
Itu tanda nusa cemerlang,
Hikmat membaca akal bitara.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.25,ABAB,4
1304,"Ada sepeku emas suasa,
Sirat bersemu di dalam peti;
Membaca itu budaya bangsa,
Di situ ilmu penyubur budi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1305,"Reja perca belacu silang,
Seribu satu benang bertemu;
Malaysia Membaca alang kepalang,
Terbuka pintu pustaka ilmu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1306,"Atas peran tebuan bersarang,
Berandang dulu mancis dan dian;
Ini cabaran orang sekarang,
Jahatnya dulu baiknya kemudian.",Moderate,No nature elements,9.5,ABAB,4
1307,"Perak gangsa serinya anggun,
Elok menimbun biar berlaksa;
Nusa bangsa negara dibangun,
Lestari tamadun hidup berbangsa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1308,"Elok seperenggu busana genta,
Perak gangsa serinya anggun;
Berganding bahu sesama kita,
Nusa bangsa negara dibangun.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1309,"Cari bersulam labuci biru,
Elok seperenggu busana genta;
Jangan tenggelam harapan baharu,
Berganding bahu sesama kita.",Moderate,No nature elements,10.5,ABAB,4
1310,"Maka dipesan kebaya labuh,
Cari bersulam labuci biru;
Selesai azan dan solat subuh,
Jangan tenggelam harapan baharu.",Moderate,No nature elements,10.25,ABAB,4
1311,"Turun ke kota bertudung litup,
Maka dipesan kebaya labuh;
Ke tanah lata teruskan hidup,
Selesai azan dan solat subuh.",Moderate,No nature elements,10.0,ABAB,4
1312,"Petai jering pucuk kepaya,
Susun sekata jangan ditutup;
Fajar hening tebar cahaya,
Ke tanah lata teruskan hidup.",Moderate,No nature elements,9.5,ABAB,4
1313,"Daun kari pucuk kepaya,
Petai jering diasing-asing,
Fajar hening tebar cahaya,
Dinihari sudah menyinsing.",Moderate,Word count per line is not in the range of 4-5,8.5,ABAB,4
1314,"Sepasang  dua ditambah lagi,
Tenda biru elok dipadan;
Panjatkan doa ketemu lagi,
Mengubat rindu Ihya Ramadan.",Moderate,No nature elements,9.25,ABAB,4
1315,"Warna celupan dibaur sekata,
Kasa peramu berbelak tidak;
Tahun hadapan apakah cerita,
Entah bertemu entahkan tidak.",Moderate,No nature elements,10.25,ABAB,4
1316,"Warkah bertanda coretan pena,
Secarik perca bukti dilekat;
Kepada ayah bonda hadiah bermakna,
Al-Fatihah dibaca semoga berkat.",Moderate,No nature elements,11.0,ABAB,4
1317,"Rampai sari hirisan pandan,
Semerbak lata bau meriah;
Penghujung hari bulan Ramadan,
Mari kita hulurkan hadiah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1318,"Jikalau ada legundi pahit,
Belanga baharu saya jerangkan;
Jikalau ada budi yang baik,
Manjadi abu saya kenangkan.",Moderate,Rhyme doesn't follow ABAB or AAAA pattern,10.0,Other,4
1319,"Anak bentara mulutnya asin,
Dapat rusa berbadan sasa;
Santun bicara sebagai vaksin,
Suntik rasa mengenang jasa,",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1320,"Kalau arang jadi baraan,
Setanggi dupa itulah kira;
Tiada tara banding al-Quran,
Mukjizat kubra memang bitara.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1321,"Sudah mesra dalam acuan,
Halwa bersira gula Melaka;
Elok suara lunak bacaan,
Tiada bersera tajwid berteka.",Moderate,No nature elements,9.0,ABAB,4
1322,"Hutan batu di Kuala Lumpur,
Malamnya indah berhias lampu;
Tambah satu di tolak campur,
Sopan digundah adabnya tepu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1323,"Pangsapuri mewah tingkat bertingkat,
Setiap pintu lengkap berloceng;
Sebab lemah kurang muafakat,
Jiran sekuku sukar dipancing.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1324,"Pelitup muka  berlapis tiga,
Pelbagai warna berbagai corak;
Sesama kita elak berlaga,
Nanti merana menjadi porak.",Moderate,No nature elements,10.0,ABAB,4
1325,"Inti kelapa si kuih koci,
Elok santan dibuat pengat;
Tabah dan sabar itulah kunci,
Harap saudara kuat semangat,",Moderate,No nature elements,9.0,ABAB,4
1326,"Garam cuka dan gula batu,
Bahan ramu  asam paya;
Adab kita jiran sekuku,
Bantu membantu ikut upaya.",Moderate,No nature elements,9.0,ABAB,4
1327,"Pisang kaki asam paya,
Banyak berjual di kampung seberang;
Rugilah kaki mencari cahaya,
Untungnya akal mendapat terang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
