id,pantun,quality,reason,avg_syllables,rhyme_type,line_count
1296,"Kalau ketemu buluh bengkawan,
Rautlah sampai menjadi lidi;
Tersembunyi rahsia setiakawan,
Di situ ada jasa dan budi.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
1297,"Cenderawasih terbang ke hutan,
Penamat hikayat rakyat Kembayat;
Junjung kasih tanda ingatan,
Semoga berkat ke akhir hayat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1298,"Kendi lama atas peran,
Satu dua sudah berkarat;
Jika tak pandai baca al-Quran,
Ghaib satu syafaat akhirat.",Moderate,No nature elements,8.5,ABAB,4
1299,"Tanjung Keling Tanjung Bidara,
Tempat orang mandi Safar;
Jeling-jeling kita bicara,
Banyak ragam orang tampar.",Moderate,Word count per line is not in the range of 4-5,8.5,ABAB,4
1300,"Gelombang ombak sampai ke pantai,
Sampai ke pantai menjadi buih;
Kalau nak hidup mestilah pandai,
Buatlah baik seboleh-boleh.",Moderate,Word count per line is not in the range of 4-5,9.25,ABAB,4
1301,"Anak haruan dengan induknya,
Berenang dia ke perlimbahan;
Bergerak bulan siluman kakinya,
Di situ rahsia ciptaan Tuhan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1302,"Baru saja adik berkain,
Adik berkain malam Jumaat;
Bukan saya pandai bermain,
Saya melangsung orang berhajat.",Moderate,No nature elements,8.5,ABAB,4
1303,"Malam ini malam Khamis,
Malam besok malam Jumaat;
Di hari akhirat tidak menangis,
Hendak jumpa Nabi Muhammad.",Moderate,Rhyme doesn't follow ABAB or AAAA pattern; No nature elements,9.0,Other,4
1304,"Malam ini malam Jumaat,
Pasang dian di pangkal titi;
Tepuk bantal panggil semangat,
Mahukah kita bersama mati?",Moderate,No nature elements,8.75,ABAB,4
1305,"Malam ini malam Jumaat,
Pasang lilin kepala titi;
Tepuk bantal panggil semangat,
Semangat datang di dalam mimpi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1306,"Malam ini malam Jumaat,
Pasang lilin depan pintu;
Kalaulah kita umat Muhammad,
Kena sembahyang lima waktu.",Moderate,Rhyme doesn't follow ABAB or AAAA pattern,8.75,Other,4
1307,"Malam ini malam Jumaat,
Malam esok malam Sabtu;
Malam ini kita mengingat,
Jangan lupa bunga di pasu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.5,ABAB,4
1308,"Malam ini malam Jumaat,
Malam esok malam Sabtu;
Hendak jumpa Nabi Muhammad,
Hendak menghadap Tuhan yang satu.",Moderate,Rhyme doesn't follow ABAB or AAAA pattern; No nature elements,8.75,Other,4
1309,"Sulam seri pucuk paku,
Silang pangkah rapat-rapat;
Ada peri ikat laku,
Susun langkah biar dapat.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,7.75,ABAB,4
1310,"Tuan puteri mandi di taman,
Mari turun ke bulan Rejab;
Pertama arif lagi budiman,
Satu soal tidak dijawab.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1311,"Bulan Rejab bulan Syaaban,
Ular lidi memanjat daun;
Hilang sekejap rasa sebulan,
Hilang sebulan rasa setahun.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1312,"Hari Rejab bulan Syaaban,
Rendam serai rimbun ke daun;
Tinggal sekejap rasa sebulan,
Rasa bercerai seribu tahun.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1313,"Hari Rejab bulan Syaaban,
Tidak hari bertukar tahun;
Jikalah sekejap rasa sebulan,
Tidakkah sehari rasa setahun.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1314,"Bolos usat melompat-lompat,
Ke tengah laut menongkah badai;
Tidak sesat mencari tempat,
Siput bertaut di batu pantai.",Moderate,Word count per line is not in the range of 4-5,9.0,ABAB,4
1315,"Buah belimbing dengan jerangau,
Ubat regu sakit sendawa;
Isteri sumbing suaminya sengau,
Senyum selalu gelak ketawa.",Moderate,No nature elements,9.5,ABAB,4
1316,"Tanah serelung aur bertunas,
Lalang bertepi jadi kelasah;
Elok dikenang tak lekang panas,
Rugilah sepi dibiar basah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1317,"Darilah Raib berperahu ke hutan,
Lumba pertama si nombor satu;
Apa ditangis apa disukakan,
Hilanglah lama berganti baru.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
1318,"Laju ajung terkikis-kikis,
Si ambang-ambang si bunga kayu;
Nombor satu mister Inggeris,
Nombor dua cikgu Melayu.",Moderate,Word count per line is not in the range of 4-5,9.0,ABAB,4
1319,"Ombak Tsunami datang menyerbu,
Tiada kawalan tiada sempadan;
Angka kematian beratus ribu,
Habis musnah punca kehidupan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1320,"Bacaan api paras bahaya,
Melebihi angka lapan ratus;
Tugas memadam jadi terpedaya,
Hutan dibakar terus menerus.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1321,"Dua ratus bilangan angka,
Banyaknya habis hingga seribu;
Cintaku putus hilanglah muka,
Hendak menangis terasa malu.",Moderate,No nature elements,9.5,ABAB,4
1322,"Tiga ringgit angka lapan,
Sebulan tiga puluh hari;
Kalau sama kita makan,
Kalau tidak sama kita cari.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
1323,"Apalah guna daun kayu,
Untuk tempat orang berteduh;
Apalah guna pantun Melayu,
Untuk tempat mencari suluh.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1324,"Kalau kayu hendak ditarah,
Keratlah cabang dengan daunnya;
Kalau ilmu hendak bertambah,
Dekati orang dengan pantunnya.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1325,"Kalau orang melabuh pukat,
Carilah pancang kayu berdaun;
Kalau kurang mengetahui adat,
Carilah orang tahu berpantun.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1326,"Apa guna orang bertenun,
Untuk membuat kain dan baju;
Apa guna orang berpantun,
Untuk menimba berbagai ilmu.",Moderate,No nature elements,9.0,ABAB,4
1327,"Apa guna orang bertenun,
Untuk membuat kain selerang;
Apa guna orang berpantun,
Untuk mengisi mana yang kurang.",Moderate,No nature elements,9.0,ABAB,4
1328,"Apa guna orang bertenun,
Untuk membuat kain pelekat;
Apa guna orang berpantun,
Untuk mengkaji adat istiadat.",Moderate,No nature elements,9.0,ABAB,4
1329,"Apa guna orang bertenun,
Untuk membuat pakaian nikah;
Apa guna orang berpantun,
Untuk menyampaikan petuah amanah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1330,"Apa guna orang bertenun,
Untuk membuat kain cindai;
Apa guna orang berpantun,
Untuk membaiki laku perangai.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.75,ABAB,4
1331,"Apa guna orang bertenun,
Untuk membuat pakaian budak;
Apa guna orang berpantun,
Untuk mengajar hukum dan syarak.",Moderate,No nature elements,9.0,ABAB,4
1332,"Apa guna orang bertenun,
Untuk membuat kain dan baju;
Apa guna orang berpantun,
Untuk mengangkat tuah Melayu.",Moderate,No nature elements,8.75,ABAB,4
1333,"Apa guna orang bertenun,
Untuk membuat pakaian adat;
Apa guna orang berpantun,
Untuk mengingat petuah amanat.",Moderate,No nature elements,9.0,ABAB,4
1334,"Kalau cik puan memotong baju,
Tambat denak di tengah jerami;
Kalau abang kata begitu,
Sungguh enak hati kami.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1335,"Ikan sembilang di dalam raga,
Ditiup dengan sampah jerami;
Naik membilang anak tangga,
Turun selangkah jejak bumi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1336,"Anak buaya hilir mudik,
Karam pipit bawah jerami;
Dari paya Bukit Kelik,
Baru lepas malu kami.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.25,ABAB,4
1337,"Anak endu termami bulan,
Bawah bulan pagar jerami;
Tuan rindu pandang bulan,
Bawah bulan ada kami.",Moderate,Syllable count per line is not in the range of 8-12,8.25,ABAB,4
1338,"Anak yu senangin bulan,
Bawah bulan pagar jerami;
Kalau rindu pandang bulan,
Dalam bulan ada kami.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.25,ABAB,4
1339,"Burung enggang burung kelengking,
Tarik lepas bawah jerami;
Kalau berderai air di tebing,
Barulah lepas malunya kami.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1340,"Cik tuan memotong baju,
Temak denak tengah jerami;
Jika tuan cakap begitu,
Sangat benak hati kami.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.0,ABAB,4
1341,"Hari petang memburu rusa,
Jumpa rusa makan jerami;
Tidak kupandang racun yang bisa,
Penawar ada di tangan kami.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1342,"Kajang tuan tali mengkuang,
Kajang saya bertali jerami;
Janganlah tuan berhati bimbang,
Gunung dikejar takkan lari.",Moderate,Syllable count per line is not in the range of 8-12,8.75,ABAB,4
1343,"Rusa batu disimpul pulih,
Bunga sena dalam jerami;
Bagaimana tipu hendak boleh,
Cuba guna dalam nyanyi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1344,"Sayang selasih ditumpah minyak,
Bunga jengkang dengan jerami;
Terima kasih banyak-banyak,
Kerana sudi bersama kami.",Moderate,Word count per line is not in the range of 4-5,9.5,ABAB,4
1345,"Pergi seberang naik perahu,
Perahu berisi jerami padi;
Cinta adik abang tak tahu,
Cinta adik sampai ke mati.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1346,"Hendak memagar memagar bangat,
Tumpang padi jerami tinggi;
Hendak berkhabar khabarlah bangat,
Tumpang kami ada di sini.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1347,"Menggulai tauhu dengan jerami,
Sambal lada di lesung batu;
Tuan tak tahu hati kami,
Macam kaca terhempas ke batu.",Moderate,No nature elements,9.25,ABAB,4
1348,"Pucuk kangkung batang jerami,
Bunga padi di Tanah Daik;
Sudah tak sanggup dengan kami,
Cari ganti tempat yang baik.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.5,ABAB,4
1349,"Bunga sena dalam jerami,
Putik kandis dalam dulang;
Cuba guna dalam nyanyi,
Bawa nyanyi depan orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.25,ABAB,4
1350,"Kerbau balar makan jerami,
Anak telkin di atas tembok;
Apa jua miskin kami,
Lagi miskin tidak berbapak.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.5,ABAB,4
1351,"Mengetam padi dalam jerami,
Angkut-angkut dalam almari;
Kerana sudi akan kami,
Bila dijemput datang ke mari.",Moderate,Word count per line is not in the range of 4-5,9.5,ABAB,4
1352,"Kalau buat atap jerami,
Jangan lupa atap ijuk;
Kalau langit nak timpa bumi,
Bolehkah ditahan dengan telunjuk.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1353,"Orang mengetam jerami segumpung,
Jatuhnya renggam ke tanah rata;
Kalau tak sabit gunung melindung,
Boleh kita bertentang mata.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1354,"Ketam padi jerami tinggi,
Ketam pula balik pulau;
Kalau tiada kami di sini,
Siapa pula teman bergurau.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
1355,"Putih jerami tanah lintar,
Lintar menanah tiga puluh;
Tiga hari mayat terlantar,
Menanti kain bekas tubuh.",Moderate,No nature elements,8.75,ABAB,4
1356,"Apa diharap pada jerami,
Habis padi jerami dibuang;
Apa diharap kepada kami,
Muka buruk budi kurang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1357,"Burung kedasih sayup berbunyi,
Sayup berbunyi terbang ke mana;
Hilang kasih tentulah sunyi,
Bertambah sunyi dia ke sana.",Moderate,No nature elements,9.5,ABAB,4
1358,"Lagu raya orang nijam,
Keras melodi mesejnya rencam,
Dia punya goyang mak datuk semacam,
Bertubi-tubi netizen kecam.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.75,ABAB,4
1359,"Lagu raya karya lama,
Gemanya rapi menyentuh sukma,
Idea dicanai bukan cuma-cuma,
Sehingga kini semua terima.",Moderate,No nature elements,9.75,ABAB,4
1360,"Dengar lagu zaman kini,
Liriknya sarat itu dan ini,
Rentaknya celaru gitu gini,
Elok simpan dalam guni.",Moderate,No nature elements,9.0,ABAB,4
1361,"Lagu raya dulu-dulu,
Liriknya halus indah selalu,
Faham kita mendengar lagu,
Malar segar tak pernah jemu.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.0,ABAB,4
1362,"Lagu raya masa sekarang,
Macam-macam irama dikarang,
Tidak keruan lagu dikompang,
Tak semegah macam sesawang.",Moderate,Word count per line is not in the range of 4-5,9.25,ABAB,4
1363,"Lagu raya era dahulu,
Lunak segar diulang selalu,
Gemersik dilagu mengundang syahdu,
Menusuk jiwa sampai ke kalbu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
1364,"Lagu raya sudah kumandang,
Pelbagai rentak lagu didendang,
Sayu beralun gembira bergendang,
Itulah ragam lagu dihidang.",Moderate,No nature elements,10.0,ABAB,4
1365,"Kari kapitan ayam pongteh,
Telur selada jadi hidangan;
Usaha tekal ditatih-tatih,
Pasti dikenang sepanjang zaman.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
1366,"Nasi ulam nasi kemuli,
Dalam dulang pulut tekan,
Kita menyulam jasa dan budi,
Mari sama kita kekalkan.",Moderate,No nature elements,9.0,ABAB,4
1367,"Bunga akasia merahnya pekat,
Tumbuh beratur memberi laba;
Untuk manusia ada manfaat,
Ucap syukur sebagai hamba.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1368,"Corak ceria hias lukisan,
Warnanya pekat rona tak sia;
Terkandung rahsia ciptaan Tuhan,
Ada manfaat untuk manusia.",Moderate,No nature elements,8.75,ABAB,4
1369,"Beli cangkir beli talam,
Corak ceria hias lukisan;
Bergaris takdir mewarna alam,
Terkandung rahsia ciptaan Tuhan.",Moderate,No nature elements,8.75,ABAB,4
1370,"Bawa batik hadiah berbingkis,
Beli cangkir beli talam:
Molek cantik bagai dilukis,
Bergaris takdir mewarna alam.",Moderate,No nature elements,9.0,ABAB,4
1371,"Dari Rengit ke Batu Kawan,
Bawa batik hadiah berbingkis;
Apabila langit berteman awan,
Molek cantik bagai dilukis.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1372,"Padi huma bukan di lembah,
Subur lata di bukit darat;
Jamuan muhibbah diatur sudah,
Jemputlah semua kita berpakat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
1373,"Jika diikat pisang sesikat,
Pisang diikat disimpul ketat;
Jiran sepakat membawa berkat,
Ikatan ukhuwah teguh terpahat.",Moderate,No nature elements,9.75,ABAB,4
1374,"Songket kebaya kain pelikat,
Sopan santun bermanis muka;
Pupuk budaya mengasah bakat,
Mari berpantun bersendaloka.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.5,ABAB,4
1375,"Sopan santun rapi bersikat,
Tampan jelita berseri muka;
Bertanding pantun mencungkil bakat,
Lahirlah cinta warisan pusaka.",Moderate,No nature elements,10.0,ABAB,4
1376,"Asam pedas hamba hidangkan,
Ikan pari jadi rencahnya;
Pahalanya deras buat bekalan,
Amin berkati dapat reda-Nya.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
1377,"Diambil orang perencah lauk,
Asam pedas hamba hidangkan;
Ilmu bersarang dapat disauk,
Pahalanya deras buat bekalan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
1378,"Asam celagi gugur ke tanah,
Diambil orang perencah lauk;
Pasti sudi beramah-tamah,
Ilmu bersarang dapat disauk.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.0,ABAB,4
1379,"Dalam semak ada kebun,
Dalam kebun ada bunga;
Dalam gerak ada pantun,
Dalam pantun ada makna.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.0,ABAB,4
1380,"Yang ditunggu telahpun tiba,
Yang dinanti sudahpun menjelma,
Rezeki mewah berlumba-lumba,
Meraih ilmu bersama-sama.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.5,ABAB,4
1381,"Buah masam jangan ditelan,
Jika ditelan masamlah juga;
Kuat azam tekal amalan,
Demi kesihatan badan terjaga.",Moderate,No nature elements,9.25,ABAB,4
1382,"Kerabu dijamu bercili api,
Kuah dihidang si pucuk tauhu;
Mandala ilmu kromologi terapi,
Kuasai bidang kemudian tahu.",Moderate,No nature elements,10.25,ABAB,4
1383,"Pegaga air dilumat-lumat,
Diulam juga bergulai lemak;
Seteguk air setitik nikmat,
Minumlah jua ikut ijtimak.",Moderate,Word count per line is not in the range of 4-5,9.0,ABAB,4
1384,"Mawar berkuntum dicarik-carik,
Elak terkaut duri berlaga;
Getar atom molekul geometrik,
Taut bertaut hasil tenaga.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.25,ABAB,4
1385,"Buah nona masak di tangkai,
Jolok manggis  dilihat-lihat;
Ikut warna maslahat dirungkai,
Ini magis menjadi sihat.",Moderate,Word count per line is not in the range of 4-5,9.0,ABAB,4
1386,"Ini syair si burung balam,
Dikarang cantik dibuat kiat;
Tercipta air rahsia alam,
Dari setitik berjuta manfaat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.5,ABAB,4
1387,"Hikayat Mardan diperi sudah,
Tersirat kisah masih berbaki;
Sihat badan untuk ibadah,
Elok sedekah mewahkan rezeki.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
1388,"Sini padi sana padi,
Ada puyu di petak bendang;
Bertamu budi  santuni budi,
Takkan layu tetap dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
